business_id,score,date,type
09FOOD-0385,95,20150407,routine

09FOOD-0385,99,20141029,routine

09FOOD-0385,99,20140429,routine

09FOOD-0386,100,20150424,routine

09FOOD-0388,100,20150116,routine

09FOOD-0388,100,20141022,routine

09FOOD-0388,100,20140506,routine

09FOOD-0389,100,20150424,routine

09FOOD-0389,99,20140428,routine

09FOOD-0390,100,20150325,routine

09FOOD-0390,100,20141208,routine

09FOOD-0390,100,20140825,routine

09FOOD-0390,98,20140430,routine

09FOOD-0392,84,20150617,routine

09FOOD-0392,98,20141112,routine

09FOOD-0392,93,20140708,routine

09FOOD-0393,95,20150420,routine

09FOOD-0393,100,20140428,routine

09FOOD-0394,94,20150618,routine

09FOOD-0394,88,20141218,routine

09FOOD-0394,99,20140717,routine

09FOOD-0396,100,20140819,routine

09FOOD-0397,97,20150324,routine

09FOOD-0397,97,20141021,routine

09FOOD-0398,98,20150323,routine

09FOOD-0400,99,20150527,routine

09FOOD-0400,99,20150115,routine

09FOOD-0400,98,20140922,routine

09FOOD-0400,99,20140512,routine

09FOOD-0400,98,20140115,routine

09FOOD-0401,100,20141016,routine

09FOOD-0402,100,20141022,routine

09FOOD-0403,100,20150424,routine

09FOOD-0405,97,20140623,routine

09FOOD-0406,97,20150427,routine

09FOOD-0406,100,20140710,followup

09FOOD-0406,100,20140421,routine

09FOOD-0407,100,20150413,routine

